Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5279340,,None,433.34,0,3.38,5,CN(C)[C@@H](CO)C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',4021,nM,5.4,,,UO_0000065,12.45,0.25,2.02,7.67,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,4.021
CHEMBL5285346,,None,438.34,0,3.21,26,CS(=O)(=O)/N=C(\N)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',401,nM,6.4,,,UO_0000065,14.59,0.31,3.19,6.25,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.401
CHEMBL5285894,,None,506.46,1,4.91,35,N/C(=N\S(=O)(=O)C1CCCCC1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',762,nM,6.12,,,UO_0000065,12.08,0.25,1.21,5.98,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.762
CHEMBL5209109,,None,426.83,0,3.45,16,CN(c1ccc2nnc(Cl)n2n1)[C@H]1CC[C@@H](Nc2ccnc(C(F)(F)F)n2)CC1,IC50,'=',500,nM,6.3,,,UO_0000065,14.76,0.3,2.85,7.49,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR,,0.5
CHEMBL5173518,,None,338.34,0,3.12,2,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccncn3)CC2)n1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,,,50
CHEMBL5171317,,None,392.39,0,3.08,12,Cc1nnc2ccc(N[C@H]3CC[C@@H](Nc4ccnc(C(F)(F)F)n4)CC3)nn12,IC50,'=',4700,nM,5.33,,,UO_0000065,13.58,0.26,2.25,5.73,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR,,4.7
CHEMBL4128618,,None,368.24,0,4.38,8,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2ncccc2Cl)CC1,IC50,'=',28,nM,7.55,,,UO_0000065,20.51,0.43,3.17,16.7,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.028
CHEMBL4536750,,None,384.87,0,3.85,7,COc1ccc(NC(=O)C2CCN(c3nccn4cccc34)CC2)cc1Cl,IC50,'=',1100,nM,5.96,,,UO_0000065,15.48,0.3,2.11,10.12,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,1.1
CHEMBL4525868,,None,415.95,0,4.84,2,COc1ccc(N(C)C(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,30
CHEMBL4446759,,None,359.86,0,3.91,11,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,IC50,'=',760,nM,6.12,,,UO_0000065,17,0.33,2.21,11.24,0,CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,TMD8,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL4295480,,,,0.76
CHEMBL4758420,,None,529.02,1,4.76,22,C[C@H]1COCCN1c1c(NC(=O)Nc2cnc(OC3CCN(C)CC3)c(Cl)c2)cnc2ccc(F)cc12,IC50,'=',70,nM,7.16,,,UO_0000065,13.52,0.26,2.39,7.79,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.07
CHEMBL4469819,,None,396.88,0,4.15,10,COc1ccc(NC(=O)C2CCN(c3ncnc4ccccc34)CC2)cc1Cl,IC50,'=',4000,nM,5.4,,,UO_0000065,13.6,0.26,1.25,8.01,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,4
CHEMBL4556101,,None,438.75,0,4.75,26,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,IC50,'=',210,nM,6.68,,,UO_0000065,15.22,0.35,1.93,12.26,0,CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q9UDY8,E397A,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,0.21
CHEMBL4575326,,None,300.27,0,2.27,7,COC(=O)C1=CC=COc2oc3cc(C)cc(O)c3c(=O)c21,IC50,'=',50900,nM,4.29,,,UO_0000065,14.3,0.27,2.02,4.99,0,CHEMBL4373430,Inhibition of full-length human GST-tagged MALT1 isoform A (824 residues) expressed in Escherichia coli using Ac-LRSR-MCA as substrate after 1 hr by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4371094,1,Scientific Literature,J Nat Prod,2019,None,,,,50.9
CHEMBL2036880,,None,272.3,0,2.76,4f,COc1ccc2c(c1)C(=O)C(=O)C1=C2OC(C)(C)CC1,IC50,'=',600,nM,6.22,,,UO_0000065,22.85,0.42,3.46,11.83,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,0.6
CHEMBL4869686,,None,346.22,0,4.21,10,CNC(=O)c1cc(-c2ccccc2Cl)n(-c2ccc(Cl)cc2)n1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,,,25
CHEMBL4854584,,None,317.8,0,3.61,19,CNC(=O)c1cc(-c2ccsc2)n(-c2ccc(Cl)cc2)n1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,,,25
CHEMBL4875801,,None,301.73,0,3.15,21,CNC(=O)c1cc(-c2ccoc2)n(-c2ccc(Cl)cc2)n1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,,,25
CHEMBL3635002,,None,346.43,0,3.05,1k,O=C1C=C(NC2CCN(Cc3ccccc3)CC2)c2ccccc2C1=O,IC50,'=',5400,nM,5.27,,,UO_0000065,15.21,0.28,2.22,10.66,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,5.4
CHEMBL4786633,,None,448.71,0,3.81,13,O=C(Nc1ccc(-n2cncn2)c(Cl)c1)N[C@H]1COc2ccc(Br)cc2C1,IC50,'=',26,nM,7.58,,,UO_0000065,16.9,0.38,3.78,9.36,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.026
CHEMBL5082109,,None,490.91,0,4.17,15r,COC(=O)c1ccc2c(=O)[nH]c3c(C(=O)Nc4cccc(Cl)c4[N+](=O)[O-])sc(=S)n3c2c1,IC50,'=',3000,nM,5.52,,,UO_0000065,11.25,0.24,1.35,4.07,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,3
CHEMBL3632806,,None,267.28,0,2.62,4d,CC1(C)CCC2=C(O1)c1ccc(C#N)cc1C(=O)C2=O,IC50,'=',1600,nM,5.8,,,UO_0000065,21.68,0.4,3.18,8.63,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,1.6
CHEMBL3632805,,None,321.17,0,3.51,4c,CC1(C)CCC2=C(O1)c1ccc(Br)cc1C(=O)C2=O,IC50,'=',9200,nM,5.04,,,UO_0000065,15.68,0.36,1.53,11.61,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,9.2
CHEMBL3632799,,None,284.32,0,1,1m,O=C1C=C(NCC(=O)N2CCCC2)c2ccccc2C1=O,IC50,'=',4100,nM,5.39,,,UO_0000065,18.95,0.35,4.39,8.1,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,4.1
CHEMBL3635001,,None,332.4,0,2.66,1j,O=C1C=C(NC2CCN(Cc3ccccc3)C2)c2ccccc2C1=O,IC50,'=',1500,nM,5.82,,,UO_0000065,17.52,0.32,3.16,11.79,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,1.5
CHEMBL3634997,,None,286.33,0,0.71,1e,O=C1C=C(NCCN2CCOCC2)c2ccccc2C1=O,IC50,'=',21900,nM,4.66,,,UO_0000065,16.27,0.3,3.95,7.95,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,21.9
CHEMBL4754209,,None,406.67,1,5.3,15,COc1ccc(NC(=O)Nc2cnc3ccc(Br)cc3c2)cc1Cl,IC50,'=',4820,nM,5.32,,,UO_0000065,13.07,0.3,0.02,8.41,0,CHEMBL4678226,Allosteric inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in BCL10 cleavage measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,OCILY3,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 24.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,4.82
CHEMBL4785146,,None,465.94,1,5.03,17,COc1ccc(NC(=O)Nc2cnc3ccc(C#N)cc3c2N(C)C2CCOCC2)cc1Cl,IC50,'=',8,nM,8.1,,,UO_0000065,17.38,0.34,3.07,8.14,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.008
CHEMBL4537193,,None,386.84,0,2.92,39,O=C1COc2ccc(NC(=O)C3CCN(c4ncccc4Cl)CC3)cc2N1,IC50,'=',540,nM,6.27,,,UO_0000065,16.2,0.32,3.35,7.5,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,0.54
CHEMBL4567817,,None,401.92,0,4.81,1,COc1ccc(NC(=O)C2CCN(c3nccc4sccc34)CC2)cc1Cl,IC50,'=',1700,nM,5.77,,,UO_0000065,14.35,0.29,0.96,10.59,0,CHEMBL4364168,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL6 level incubated for 24 hrs by mesoscale assay kit method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,TMD8,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL4295480,,,,1.7
CHEMBL4530029,,None,401.92,0,4.81,3,COc1ccc(NC(=O)C2CCN(c3nccc4ccsc34)CC2)cc1Cl,IC50,'=',1300,nM,5.89,,,UO_0000065,14.64,0.3,1.08,10.81,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,1.3
CHEMBL4442542,,None,394.3,0,4.56,20,COc1ccc(NC(=O)C2CCN(c3nc(C)ccc3Cl)CC2)cc1Cl,IC50,'=',550,nM,6.26,,,UO_0000065,15.88,0.33,1.7,11.49,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,0.55
CHEMBL4458952,,None,434.25,1,5.14,31,O=C(Nc1ccc(OC(F)(F)F)c(Cl)c1)C1CCN(c2ncccc2Cl)CC1,IC50,'=',1740,nM,5.76,,,UO_0000065,13.26,0.28,0.62,10.58,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,1.74
CHEMBL4453860,,None,438.75,0,4.75,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4446759,,None,359.86,0,3.91,11,COc1ccc(NC(=O)C2CCN(c3ncccc3C)CC2)cc1Cl,IC50,'=',460,nM,6.34,,,UO_0000065,17.61,0.35,2.43,11.64,0,CHEMBL4364167,Inhibition of strep-tagged and His-tagged full length MALT1 protease E397A mutant (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q9UDY8,E397A,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,0.46
CHEMBL4851874,,None,443.38,1,5.06,39,CCN1CCC[C@@H]1CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',2100,nM,5.68,,,UO_0000065,12.81,0.26,0.62,11.32,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR,,2.1
CHEMBL4742888,,None,366.85,0,4.33,8,COc1ccc(NC(=O)NC2CSc3ccc(F)cc3C2)cc1Cl,IC50,'=',4270,nM,5.37,,,UO_0000065,14.64,0.31,1.04,10.66,0,CHEMBL4678226,Allosteric inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in BCL10 cleavage measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,OCILY3,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 24.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,4.27
CHEMBL4786633,,None,448.71,0,3.81,13,O=C(Nc1ccc(-n2cncn2)c(Cl)c1)N[C@H]1COc2ccc(Br)cc2C1,IC50,'=',1960,nM,5.71,,,UO_0000065,12.72,0.29,1.9,7.04,0,CHEMBL4678226,Allosteric inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in BCL10 cleavage measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,OCILY3,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 24.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,1.96
CHEMBL4785146,,None,465.94,1,5.03,17,COc1ccc(NC(=O)Nc2cnc3ccc(C#N)cc3c2N(C)C2CCOCC2)cc1Cl,IC50,'=',670,nM,6.17,,,UO_0000065,13.25,0.26,1.14,6.2,0,CHEMBL4678226,Allosteric inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in BCL10 cleavage measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,OCILY3,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 24.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.67
